Office_ID,SOL_ID_BO_ID,PLI_ID,Office_Name,AO_office_ID,AO_Name,Sub_Division_ID,Sub_Division,Division id,Division,Circle_ID,Circle_Name,office_type_code,net target,Accounts_opened
17101757,L6338,HR070118002,Kithana B.O,17660405,Rajound S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101677,L6337,HR070118001,Bir Bangran B.O,17660405,Rajound S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101826,L6328,HR070110017,Simla B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101815,L6327,HR070110016,Sanghan B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101810,L6326,HR070110015,Sajuma B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101800,L6325,HR070110014,Ram Garh Pandwa B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101778,L6324,HR070110013,Mataur B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101762,L6323,HR070110011,Kurar B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101759,L6322,HR070110012,Kaulekhan B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101745,L6321,HR070110008,Kharak Pandwan B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101733,L6320,HR070110018,Kalayat Mandi B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101732,L6319,HR070110010,Kalasar B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101727,L6318,HR070110009,Kailram B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101715,L6317,HR070110007,Haripura B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101697,L6316,HR070110006,Dhundwa B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101700,L6315,HR070110005,Dubbal B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101688,L6314,HR070110004,Chaushala B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101667,L6313,HR070110001,Batta B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101656,L6312,HR070110002,Balu B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101649,L6311,HR070110003,Badsikri Kalan B.O,17660390,Kalayat S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101836,L6262,HR070106005,Thana B.O,17660384,Gumthala Garhu S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101822,L6261,HR070106004,Seonsar B.O,17660384,Gumthala Garhu S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101802,L6260,HR070106003,Ramgarh Ror B.O,17660384,Gumthala Garhu S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101729,L6259,HR070106002,Kakrala Gujran B.O,17660384,Gumthala Garhu S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101666,L6258,HR070106001,Batheri B.O,17660384,Gumthala Garhu S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101791,L6196,HR070103004,Pabnawa B.O,17660381,Dhand S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101721,L6195,HR070103002,Jajjanpur B.O,17660381,Dhand S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101720,L6194,HR070103003,Jadola B.O,17660381,Dhand S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101687,L6193,HR070103001,Chandlana B.O,17660381,Dhand S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101839,L5426,HR070109029,Titram B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101834,L5425,HR070103006,Teek B.O,17660381,Dhand S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101831,L5424,HR070114010,Songal B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101829,L5423,HR070109027,Sirta B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101796,L5422,HR070109025,Peoda B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101794,L5421,HR070109024,Patti Afgan B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101792,L5420,HR070109023,Padla B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101789,L5419,HR070109022,Nauch B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101788,L5418,HR070109021,Narar B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101773,L5417,HR070109020,Manas B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101771,L5416,HR070114009,Majra Nand Karan B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101766,L5415,HR070109018,Lander Keema B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101763,L5414,HR070109017,Ladana Baba B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101761,L5413,HR070109016,Kultaran B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101755,L5412,HR070118008,Kichhana B.O,17660405,Rajound S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101754,L5411,HR070109014,Khurana B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101753,L5410,HR070118009,Kheri Simbal Wali B.O,17660405,Rajound S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101743,L5409,HR070109015,Keorak B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101741,L5408,HR070118007,Kassan B.O,17660405,Rajound S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101722,L5407,HR070118010,Jakholi B.O,17660405,Rajound S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101716,L5406,HR070109009,Harsola B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101709,L5405,HR070118006,Gulyana Songri B.O,17660405,Rajound S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101708,L5404,HR070109008,Guhna B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101705,L5403,HR070109007,Geong B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101696,L5402,HR070109004,Dewal B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101695,L5401,HR070109032,Deohera B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101694,L5400,HR070109005,Deoban B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101686,L5399,HR070109003,Chandana B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101683,L5398,HR070109002,Budha Khera B.O,17660389,Kaithal S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101659,L5397,HR070103005,Baraut B.O,17660381,Dhand S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101824,L5291,HR070121003,Shanti Nagar B.O,17660412,Thol S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101774,L5290,HR070121002,Mandheri B.O,17660412,Thol S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101647,L5289,HR070121001,Ajrawar B.O,17660412,Thol S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101842,L4457,HR070119019,Yara B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101838,L4456,HR070119018,Tigri B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101832,L4455,HR070119017,Sudpur B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101825,L4454,HR070119016,Sharif Garh B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101813,L4453,HR070119015,Samalkhi B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101805,L4452,HR070119014,Rawa B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101804,L4451,HR070119013,Rattangarh B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101787,L4450,HR070119012,Nalvi B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101784,L4449,HR070119011,Nagla B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101770,L4448,HR070119010,Madanpur B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101767,L4447,HR070119008,Landi B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101747,L4446,HR070119007,Kharindwa B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101736,L4445,HR070119005,Kalyana B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101735,L4444,HR070119006,Kalsana B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101724,L4443,HR070119004,Jandheri B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101714,L4442,HR070119003,Haripur B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101706,L4441,HR070119020,Golpura B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101693,L4440,HR070119002,Deeg B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101684,L4439,HR070119001,Charooni Jattan B.O,17660408,Shahabad(M) S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101795,J3518,HR070102014,Peedal B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101781,J3517,HR070102012,Mengran B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101780,J3516,HR070102013,Mehmoodpur B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101746,J3515,HR070102011,Kharaudi B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101713,J3514,HR070102010,Harigarh Kingan B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101703,J3513,HR070102009,Gaggarpur B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101690,J3512,HR070102008,Daba B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101675,J3511,HR070102007,Bhuslan B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101674,J3510,HR070102006,Bhuna B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101669,J3509,HR070102005,Bhagal B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101668,J3508,HR070102003,Baupur B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101655,J3507,HR070102002,Balbera B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101650,J3506,HR070102004,Badsui B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101648,J3505,HR070102001,Arnauli B.O,17660380,Chika S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101809,I5453,HR070120005,Sair B.O,17660410,Siwan S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101775,I5452,HR070120007,Mandi Sadran B.O,17660410,Siwan S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101764,I5451,HR070120004,Ladana Chaku B.O,17660410,Siwan S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101751,I5450,HR070120003,Kheri Gulam Ali B.O,17660410,Siwan S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101742,I5449,HR070120006,Kawartan B.O,17660410,Siwan S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101738,I5448,HR070120001,Kangthali B.O,17660410,Siwan S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101730,I5447,HR070120002,Kakrala Inayat B.O,17660410,Siwan S.O,17640024,Kaithal Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101812,I5239,HR070112012,Salarpur B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101769,I5238,HR070112011,Lukhi B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101756,I5237,HR070112009,Kirmuch B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101752,I5236,HR070112015,Kheri Ram Nagar B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101737,I5235,HR070112010,Kamoda B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101726,I5234,HR070112008,Jyotisar B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101718,I5233,HR070112007,Hathira B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101717,I5232,HR070112006,Hassanpur B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101710,I5231,HR070112013,Gurukul B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101698,I5230,HR070112005,Dhurala B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101691,I5229,HR070112004,Dabkheri B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101672,I5228,HR070112002,Bhore Saidan B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101665,I5227,HR070112014,Barwa B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101661,I5226,HR070112003,Barna B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101651,I5225,HR070112001,Bagthala B.O,17660393,Kurukshetra University S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101817,I3625,HR070111005,Sangrauli B.O,17660392,Kaul S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101811,I3624,HR070111004,Sakra B.O,17660392,Kaul S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101797,I3623,HR070111003,Pharal B.O,17660392,Kaul S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101689,I3622,HR070111002,Chuhar Majra B.O,17660392,Kaul S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101645,I3621,HR070111001,Ahun B.O,17660392,Kaul S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101835,H9321,HR070104005,Teontha B.O,17660382,Fatehpur S.O (Kaithal),17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101820,H9320,HR070104007,Saunch B.O,17660382,Fatehpur S.O (Kaithal),17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101803,H9319,HR070104003,Rasina B.O,17660382,Fatehpur S.O (Kaithal),17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101785,H9318,HR070104002,Naina Dhos B.O,17660382,Fatehpur S.O (Kaithal),17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101782,H9317,HR070104001,Mundri B.O,17660382,Fatehpur S.O (Kaithal),17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101830,H9077,HR070114007,Sisla Sismore B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101823,H9076,HR070114006,Serhda B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101798,H9075,HR070114005,Pilni B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101760,H9074,HR070114004,Kotra B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101740,H9073,HR070114003,Karora B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101728,H9072,HR070114008,Kakot B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101671,H9071,HR070114002,Bhana B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101652,H9070,HR070114001,Bakal B.O,17660400,Pai S.O,17640026,Kurukshetra South Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101816,H3323,HR070101004,Sanghor B.O,17660378,Babain S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101801,H3322,HR070101003,Ram Saran Majra B.O,17660378,Babain S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101765,H3321,HR070101009,Lakhmari B.O,17660378,Babain S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101731,H3320,HR070101008,Kalal Majra B.O,17660378,Babain S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101725,H3319,HR070101002,Jandola B.O,17660378,Babain S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101701,H3318,HR070101006,Dudhla B.O,17660378,Babain S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101678,H3317,HR070101007,Bir Kalwa B.O,17660378,Babain S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101670,H3316,HR070101001,Bhagwanpur B.O,17660378,Babain S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101660,H3315,HR070101010,Bargat B.O,17660378,Babain S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101837,H2812,HR070107005,Thaska Miranji B.O,17660385,Ismailabad S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101807,H2811,HR070107004,Rohti B.O,17660385,Ismailabad S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101786,H2810,HR070107003,Naisi B.O,17660385,Ismailabad S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101723,H2809,HR070107002,Jalbehra B.O,17660385,Ismailabad S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101685,H2808,HR070107001,Chammu Kalan B.O,17660385,Ismailabad S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101799,H1145,HR070113010,Prahladpur B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101790,H1144,HR070113009,Niwarsi B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101768,H1143,HR070113011,Lohara B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101750,H1142,HR070113007,Kheri Dabdallan B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101734,H1141,HR070113008,Kalirano B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101707,H1140,HR070113006,Gudha B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101704,H1139,HR070113005,Gajlana B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101682,H1138,HR070113012,Brahan BO,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101662,H1137,HR070113003,Barout B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101658,H1136,HR070113004,Bapdi B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
17101657,H1135,HR070113001,Ban B.O,17660394,Ladwa S.O,17640025,Kurukshetra North Sub Division,17530007,Kurukshetra Division,17300001,Haryana Circle,BPO,600,
